117.01	2023-01-17 09:07:05	113.8	2.82
117.01	2023-01-17 09:07:32	113.8	2.82
117.01	2023-01-17 09:08:00	113.8	2.82
117.01	2023-01-17 09:08:27	113.8	2.82
117.01	2023-01-17 09:08:55	113.8	2.82
117.01	2023-01-17 09:09:22	113.8	2.82
117.01	2023-01-17 09:09:50	113.8	2.82
117.01	2023-01-17 09:10:17	113.8	2.82
117.01	2023-01-17 09:10:45	113.8	2.82
117.01	2023-01-17 09:11:12	113.8	2.82
117.01	2023-01-17 09:11:40	113.8	2.82
117.01	2023-01-17 09:12:07	113.8	2.82
117.01	2023-01-17 09:12:35	113.8	2.82
117.01	2023-01-17 09:13:03	113.8	2.82
117.01	2023-01-17 09:13:30	113.8	2.82
117.01	2023-01-17 09:13:58	113.8	2.82
117.01	2023-01-17 09:14:25	113.8	2.82
117.01	2023-01-17 09:14:53	113.8	2.82
117.01	2023-01-17 09:15:20	114.0	2.64
117.01	2023-01-17 09:15:48	114.1	2.55
117.01	2023-01-17 09:16:15	114.1	2.55
117.01	2023-01-17 09:16:43	114.1	2.55
117.01	2023-01-17 09:17:10	114.1	2.55
117.01	2023-01-17 09:17:38	114.1	2.55
117.01	2023-01-17 09:18:05	114.1	2.55
117.01	2023-01-17 09:18:33	114.1	2.55
117.01	2023-01-17 09:19:00	114.2	2.46
117.01	2023-01-17 09:19:28	114.2	2.46
117.01	2023-01-17 09:19:55	114.0	2.64
117.01	2023-01-17 09:20:23	114.0	2.64
117.01	2023-01-17 09:20:50	114.0	2.64
117.01	2023-01-17 09:21:18	114.0	2.64
117.01	2023-01-17 09:21:45	114.0	2.64
117.01	2023-01-17 09:22:13	114.0	2.64
117.01	2023-01-17 09:22:40	114.0	2.64
117.01	2023-01-17 09:23:08	114.0	2.64
117.01	2023-01-17 09:23:35	114.0	2.64
117.01	2023-01-17 09:24:03	114.0	2.64
117.01	2023-01-17 09:24:30	114.0	2.64
117.01	2023-01-17 09:24:58	114.0	2.64
117.01	2023-01-17 09:25:25	114.0	2.64
117.01	2023-01-17 09:25:53	114.0	2.64
117.01	2023-01-17 09:26:20	114.0	2.64
117.01	2023-01-17 09:26:48	114.0	2.64
117.01	2023-01-17 09:27:15	114.0	2.64
117.01	2023-01-17 09:27:43	114.0	2.64
117.01	2023-01-17 09:28:10	114.0	2.64
117.01	2023-01-17 09:28:38	114.0	2.64
117.01	2023-01-17 09:29:05	114.0	2.64
117.01	2023-01-17 09:29:33	114.0	2.64
117.01	2023-01-17 09:30:01	114.1	2.55
117.01	2023-01-17 09:30:28	114.6	2.1
117.01	2023-01-17 09:30:56	114.6	2.1
117.01	2023-01-17 09:31:23	114.6	2.1
117.01	2023-01-17 09:31:51	114.5	2.19
117.01	2023-01-17 09:32:18	114.8	1.93
117.01	2023-01-17 09:32:46	114.8	1.93
117.01	2023-01-17 09:33:13	114.8	1.93
117.01	2023-01-17 09:33:41	115.3	1.48
117.01	2023-01-17 09:34:08	115.1	1.66
117.01	2023-01-17 09:34:36	115.3	1.48
117.01	2023-01-17 09:35:03	115.3	1.48
117.01	2023-01-17 09:35:31	115.5	1.31
117.01	2023-01-17 09:35:58	115.5	1.31
117.01	2023-01-17 09:36:26	115.6	1.22
117.01	2023-01-17 09:36:53	115.8	1.04
117.01	2023-01-17 09:37:21	115.6	1.22
117.01	2023-01-17 09:37:48	115.7	1.13
117.01	2023-01-17 09:38:16	115.7	1.13
117.01	2023-01-17 09:38:43	115.9	0.96
117.01	2023-01-17 09:39:11	116.2	0.7
117.01	2023-01-17 09:39:38	116.2	0.7
117.01	2023-01-17 09:40:06	116.5	0.44
117.01	2023-01-17 09:40:33	116.6	0.35
117.01	2023-01-17 09:41:01	116.6	0.35
117.01	2023-01-17 09:41:28	116.6	0.35
117.01	2023-01-17 09:41:56	116.5	0.44
117.01	2023-01-17 09:42:23	116.2	0.7
117.01	2023-01-17 09:42:51	116.1	0.78
117.01	2023-01-17 09:43:18	116.1	0.78
117.01	2023-01-17 09:43:46	116.2	0.7
117.01	2023-01-17 09:44:13	116.4	0.52
117.01	2023-01-17 09:44:41	116.2	0.7
117.01	2023-01-17 09:45:08	116.2	0.7
117.01	2023-01-17 09:45:36	116.2	0.7
117.01	2023-01-17 09:46:03	115.8	1.04
117.01	2023-01-17 09:46:31	115.7	1.13
117.01	2023-01-17 09:46:58	115.6	1.22
117.01	2023-01-17 09:47:26	115.6	1.22
117.01	2023-01-17 09:47:53	115.4	1.4
117.01	2023-01-17 09:48:21	115.4	1.4
117.01	2023-01-17 09:48:48	115.2	1.57
117.01	2023-01-17 09:49:16	115.1	1.66
117.01	2023-01-17 09:49:43	115.1	1.66
117.01	2023-01-17 09:50:11	114.9	1.84
117.01	2023-01-17 09:50:38	115.0	1.75
117.01	2023-01-17 09:51:06	115.1	1.66
117.01	2023-01-17 09:51:33	115.0	1.75
117.01	2023-01-17 09:52:01	115.0	1.75
117.01	2023-01-17 09:52:28	114.9	1.84
117.01	2023-01-17 09:52:56	114.8	1.93
117.01	2023-01-17 09:53:23	114.9	1.84
117.01	2023-01-17 09:53:51	115.0	1.75
117.01	2023-01-17 09:54:18	114.8	1.93
117.01	2023-01-17 09:54:46	114.7	2.01
117.01	2023-01-17 09:55:14	114.8	1.93
117.01	2023-01-17 09:55:41	114.8	1.93
117.01	2023-01-17 09:56:09	114.6	2.1
117.01	2023-01-17 09:56:36	114.6	2.1
117.01	2023-01-17 09:57:04	114.3	2.37
117.01	2023-01-17 09:57:31	114.3	2.37
117.01	2023-01-17 09:57:59	114.1	2.55
117.01	2023-01-17 09:58:26	114.0	2.64
117.01	2023-01-17 09:58:54	114.1	2.55
117.01	2023-01-17 09:59:21	114.0	2.64
117.01	2023-01-17 09:59:49	114.0	2.64
117.01	2023-01-17 10:00:16	113.9	2.73
117.01	2023-01-17 10:00:44	114.2	2.46
117.01	2023-01-17 10:01:11	114.5	2.19
117.01	2023-01-17 10:01:39	114.4	2.28
117.01	2023-01-17 10:02:06	114.5	2.19
117.01	2023-01-17 10:02:34	114.6	2.1
117.01	2023-01-17 10:03:01	114.7	2.01
117.01	2023-01-17 10:03:29	114.7	2.01
117.01	2023-01-17 10:03:56	114.7	2.01
117.01	2023-01-17 10:04:24	114.5	2.19
117.01	2023-01-17 10:04:51	114.7	2.01
117.01	2023-01-17 10:05:19	114.8	1.93
117.01	2023-01-17 10:05:46	114.8	1.93
117.01	2023-01-17 10:06:14	114.8	1.93
117.01	2023-01-17 10:06:41	114.7	2.01
117.01	2023-01-17 10:07:09	114.8	1.93
117.01	2023-01-17 10:07:36	114.7	2.01
117.01	2023-01-17 10:08:04	114.6	2.1
117.01	2023-01-17 10:08:31	114.5	2.19
117.01	2023-01-17 10:08:59	114.8	1.93
117.01	2023-01-17 10:09:26	114.8	1.93
117.01	2023-01-17 10:09:54	114.5	2.19
117.01	2023-01-17 10:10:22	114.5	2.19
117.01	2023-01-17 10:10:49	114.5	2.19
117.01	2023-01-17 10:11:17	114.4	2.28
117.01	2023-01-17 10:11:44	114.2	2.46
117.01	2023-01-17 10:12:12	114.0	2.64
117.01	2023-01-17 10:12:39	114.0	2.64
117.01	2023-01-17 10:13:07	114.1	2.55
117.01	2023-01-17 10:13:34	114.2	2.46
117.01	2023-01-17 10:14:02	114.2	2.46
117.01	2023-01-17 10:14:29	114.2	2.46
117.01	2023-01-17 10:14:57	114.5	2.19
117.01	2023-01-17 10:15:24	114.3	2.37
117.01	2023-01-17 10:15:52	114.4	2.28
117.01	2023-01-17 10:16:19	114.3	2.37
117.01	2023-01-17 10:16:47	114.4	2.28
117.01	2023-01-17 10:17:14	114.4	2.28
117.01	2023-01-17 10:17:42	114.4	2.28
117.01	2023-01-17 10:18:09	114.4	2.28
117.01	2023-01-17 10:18:37	114.5	2.19
117.01	2023-01-17 10:19:04	114.5	2.19
117.01	2023-01-17 10:19:59	114.4	2.28
117.01	2023-01-17 10:20:27	114.4	2.28
117.01	2023-01-17 10:20:54	114.2	2.46
117.01	2023-01-17 10:21:22	114.3	2.37
117.01	2023-01-17 10:21:49	114.4	2.28
117.01	2023-01-17 10:22:17	114.4	2.28
117.01	2023-01-17 10:22:44	114.4	2.28
117.01	2023-01-17 10:23:12	114.4	2.28
117.01	2023-01-17 10:23:39	114.4	2.28
117.01	2023-01-17 10:24:07	114.4	2.28
117.01	2023-01-17 10:24:35	114.4	2.28
117.01	2023-01-17 10:25:02	114.3	2.37
117.01	2023-01-17 10:25:30	114.5	2.19
117.01	2023-01-17 10:25:57	114.3	2.37
117.01	2023-01-17 10:26:25	114.1	2.55
117.01	2023-01-17 10:26:52	114.3	2.37
117.01	2023-01-17 10:27:20	114.2	2.46
117.01	2023-01-17 10:27:47	114.2	2.46
117.01	2023-01-17 10:28:15	114.2	2.46
117.01	2023-01-17 10:28:42	114.1	2.55
117.01	2023-01-17 10:29:10	114.2	2.46
117.01	2023-01-17 10:29:37	114.1	2.55
117.01	2023-01-17 10:30:05	113.9	2.73
117.01	2023-01-17 10:30:32	113.9	2.73
117.01	2023-01-17 10:31:00	114.0	2.64
117.01	2023-01-17 10:31:27	114.1	2.55
117.01	2023-01-17 10:31:55	114.1	2.55
117.01	2023-01-17 10:32:22	114.3	2.37
117.01	2023-01-17 10:32:50	114.4	2.28
117.01	2023-01-17 10:33:17	114.3	2.37
117.01	2023-01-17 10:33:45	114.4	2.28
117.01	2023-01-17 10:34:12	114.4	2.28
117.01	2023-01-17 10:34:40	114.7	2.01
117.01	2023-01-17 10:35:07	114.5	2.19
117.01	2023-01-17 10:35:35	114.6	2.1
117.01	2023-01-17 10:36:02	114.6	2.1
117.01	2023-01-17 10:36:30	114.6	2.1
117.01	2023-01-17 10:36:57	114.6	2.1
117.01	2023-01-17 10:37:25	114.6	2.1
117.01	2023-01-17 10:37:52	114.6	2.1
117.01	2023-01-17 10:38:20	114.6	2.1
117.01	2023-01-17 10:58:23	114.6	2.1
117.01	2023-01-17 10:58:51	113.5	3.09
117.01	2023-01-17 10:59:18	113.6	3.0
117.01	2023-01-17 10:59:46	113.5	3.09
117.01	2023-01-17 11:00:13	113.6	3.0
117.01	2023-01-17 11:00:41	113.5	3.09
117.01	2023-01-17 11:01:08	113.6	3.0
117.01	2023-01-17 11:01:36	113.5	3.09
117.01	2023-01-17 11:02:04	113.4	3.18
117.01	2023-01-17 11:02:31	113.3	3.27
117.01	2023-01-17 11:02:59	113.3	3.27
117.01	2023-01-17 11:03:26	113.4	3.18
117.01	2023-01-17 11:03:54	113.5	3.09
117.01	2023-01-17 11:04:21	113.3	3.27
117.01	2023-01-17 11:04:49	113.3	3.27
117.01	2023-01-17 11:05:16	113.3	3.27
117.01	2023-01-17 11:05:43	113.4	3.18
117.01	2023-01-17 11:06:11	113.4	3.18
117.01	2023-01-17 11:06:38	113.4	3.18
117.01	2023-01-17 11:07:06	113.3	3.27
117.01	2023-01-17 11:07:33	113.3	3.27
117.01	2023-01-17 11:08:01	113.1	3.46
117.01	2023-01-17 11:08:28	113.1	3.46
117.01	2023-01-17 11:08:56	113.0	3.55
117.01	2023-01-17 11:09:23	112.9	3.64
117.01	2023-01-17 11:09:51	113.2	3.37
117.01	2023-01-17 11:10:18	113.2	3.37
117.01	2023-01-17 11:10:46	113.1	3.46
117.01	2023-01-17 11:11:13	113.2	3.37
117.01	2023-01-17 11:11:41	113.0	3.55
117.01	2023-01-17 11:12:08	113.0	3.55
117.01	2023-01-17 11:12:36	113.0	3.55
117.01	2023-01-17 11:13:03	113.0	3.55
117.01	2023-01-17 11:13:31	113.0	3.55
117.01	2023-01-17 11:13:58	113.0	3.55
117.01	2023-01-17 11:14:26	113.0	3.55
117.01	2023-01-17 11:14:53	112.9	3.64
117.01	2023-01-17 11:15:21	112.9	3.64
117.01	2023-01-17 11:15:48	113.1	3.46
117.01	2023-01-17 11:16:16	113.1	3.46
117.01	2023-01-17 11:16:43	113.2	3.37
117.01	2023-01-17 11:17:11	113.2	3.37
117.01	2023-01-17 11:17:38	113.1	3.46
117.01	2023-01-17 11:18:06	113.1	3.46
117.01	2023-01-17 11:18:34	113.0	3.55
117.01	2023-01-17 11:19:01	113.2	3.37
117.01	2023-01-17 11:19:29	113.0	3.55
117.01	2023-01-17 11:19:56	112.9	3.64
117.01	2023-01-17 11:20:24	113.0	3.55
117.01	2023-01-17 11:20:51	112.9	3.64
117.01	2023-01-17 11:21:19	112.9	3.64
117.01	2023-01-17 11:21:46	113.1	3.46
117.01	2023-01-17 11:22:14	113.1	3.46
117.01	2023-01-17 11:22:41	113.0	3.55
117.01	2023-01-17 11:23:09	113.1	3.46
117.01	2023-01-17 11:23:36	113.1	3.46
117.01	2023-01-17 11:24:04	113.1	3.46
117.01	2023-01-17 11:24:31	113.1	3.46
117.01	2023-01-17 11:24:59	113.1	3.46
117.01	2023-01-17 11:25:26	113.2	3.37
117.01	2023-01-17 11:25:54	113.1	3.46
117.01	2023-01-17 11:26:21	113.1	3.46
117.01	2023-01-17 11:26:49	113.3	3.27
117.01	2023-01-17 11:27:16	113.3	3.27
117.01	2023-01-17 11:27:44	113.3	3.27
117.01	2023-01-17 11:28:11	113.3	3.27
117.01	2023-01-17 11:28:39	113.3	3.27
117.01	2023-01-17 11:29:06	113.2	3.37
117.01	2023-01-17 11:29:34	113.2	3.37
117.01	2023-01-17 11:30:01	113.2	3.37
117.01	2023-01-17 11:30:29	113.4	3.18
117.01	2023-01-17 11:30:56	113.6	3.0
117.01	2023-01-17 11:31:24	113.7	2.91
117.01	2023-01-17 11:31:51	113.7	2.91
117.01	2023-01-17 11:32:19	113.8	2.82
117.01	2023-01-17 11:32:46	113.6	3.0
117.01	2023-01-17 11:33:14	113.7	2.91
117.01	2023-01-17 11:33:41	113.7	2.91
117.01	2023-01-17 11:34:09	113.7	2.91
117.01	2023-01-17 11:34:36	113.7	2.91
