89.86	2022-12-28 09:34:34	88.55	1.48
89.86	2022-12-28 09:34:43	88.45	1.59
89.86	2022-12-28 09:34:52	88.35	1.71
89.86	2022-12-28 09:35:01	88.45	1.59
89.86	2022-12-28 09:35:10	88.45	1.59
89.86	2022-12-28 09:35:20	88.4	1.65
89.86	2022-12-28 09:35:29	88.45	1.59
89.86	2022-12-28 09:35:38	88.5	1.54
89.86	2022-12-28 09:35:47	88.45	1.59
89.86	2022-12-28 09:35:56	88.5	1.54
89.86	2022-12-28 09:36:05	88.4	1.65
89.86	2022-12-28 09:36:18	88.35	1.71
89.86	2022-12-28 09:36:27	88.35	1.71
89.86	2022-12-28 09:36:36	88.35	1.71
89.86	2022-12-28 09:36:46	88.25	1.82
89.86	2022-12-28 09:36:55	88.3	1.77
89.86	2022-12-28 09:37:04	88.2	1.88
89.86	2022-12-28 09:37:13	88.15	1.94
89.86	2022-12-28 09:37:22	88.25	1.82
89.86	2022-12-28 09:37:31	88.2	1.88
89.86	2022-12-28 09:37:41	88.2	1.88
89.86	2022-12-28 09:37:50	88.15	1.94
89.86	2022-12-28 09:37:59	88.15	1.94
89.86	2022-12-28 09:38:08	88.1	2.0
89.86	2022-12-28 09:38:17	88.05	2.06
89.86	2022-12-28 09:38:26	88.0	2.11
89.86	2022-12-28 09:38:35	88.0	2.11
89.86	2022-12-28 09:38:44	88.0	2.11
89.86	2022-12-28 09:38:53	88.0	2.11
89.86	2022-12-28 09:39:02	88.15	1.94
89.86	2022-12-28 09:39:12	88.1	2.0
89.86	2022-12-28 09:39:21	88.05	2.06
89.86	2022-12-28 09:39:30	88.05	2.06
89.86	2022-12-28 09:39:39	88.05	2.06
89.86	2022-12-28 09:39:48	87.9	2.23
89.86	2022-12-28 09:39:57	87.95	2.17
89.86	2022-12-28 09:40:06	87.95	2.17
89.86	2022-12-28 09:40:15	87.9	2.23
89.86	2022-12-28 09:40:24	87.95	2.17
89.86	2022-12-28 09:40:34	87.95	2.17
89.86	2022-12-28 09:40:43	87.9	2.23
89.86	2022-12-28 09:40:52	87.9	2.23
89.86	2022-12-28 09:41:01	87.85	2.29
89.86	2022-12-28 09:41:10	87.85	2.29
89.86	2022-12-28 09:41:19	87.85	2.29
89.86	2022-12-28 09:41:28	87.75	2.4
89.86	2022-12-28 09:41:37	87.8	2.35
89.86	2022-12-28 09:41:46	87.8	2.35
89.86	2022-12-28 09:41:55	87.75	2.4
89.86	2022-12-28 09:42:05	87.75	2.4
89.86	2022-12-28 09:42:14	87.75	2.4
89.86	2022-12-28 09:42:23	87.8	2.35
89.86	2022-12-28 09:42:32	87.75	2.4
89.86	2022-12-28 09:42:41	87.75	2.4
89.86	2022-12-28 09:42:50	87.75	2.4
89.86	2022-12-28 09:42:59	87.7	2.46
89.86	2022-12-28 09:43:08	87.65	2.52
89.86	2022-12-28 09:43:17	87.65	2.52
89.86	2022-12-28 09:43:26	87.65	2.52
89.86	2022-12-28 09:43:35	87.55	2.64
89.86	2022-12-28 09:43:45	87.6	2.58
89.86	2022-12-28 09:43:54	87.6	2.58
89.86	2022-12-28 09:44:03	87.7	2.46
89.86	2022-12-28 09:44:12	87.7	2.46
89.86	2022-12-28 09:44:21	87.75	2.4
89.86	2022-12-28 09:44:30	87.75	2.4
89.86	2022-12-28 09:44:39	87.75	2.4
89.86	2022-12-28 09:44:48	87.75	2.4
89.86	2022-12-28 09:44:57	87.9	2.23
89.86	2022-12-28 09:45:06	87.9	2.23
89.86	2022-12-28 09:45:15	87.9	2.23
89.86	2022-12-28 09:45:25	87.95	2.17
89.86	2022-12-28 09:45:34	87.85	2.29
89.86	2022-12-28 09:45:43	87.85	2.29
89.86	2022-12-28 09:45:52	87.8	2.35
89.86	2022-12-28 09:46:01	87.7	2.46
89.86	2022-12-28 09:46:10	87.75	2.4
89.86	2022-12-28 09:46:19	87.75	2.4
89.86	2022-12-28 09:46:28	87.85	2.29
89.86	2022-12-28 09:46:37	87.85	2.29
89.86	2022-12-28 09:46:46	87.9	2.23
89.86	2022-12-28 09:46:56	87.85	2.29
89.86	2022-12-28 09:47:05	87.85	2.29
89.86	2022-12-28 09:47:14	87.85	2.29
89.86	2022-12-28 09:47:23	87.85	2.29
89.86	2022-12-28 09:47:32	87.85	2.29
89.86	2022-12-28 09:47:41	87.85	2.29
89.86	2022-12-28 09:47:50	87.9	2.23
89.86	2022-12-28 09:47:59	87.85	2.29
89.86	2022-12-28 09:48:08	87.9	2.23
89.86	2022-12-28 09:48:17	87.9	2.23
89.86	2022-12-28 09:48:26	87.85	2.29
89.86	2022-12-28 09:48:36	87.9	2.23
89.86	2022-12-28 09:48:45	88.0	2.11
89.86	2022-12-28 09:48:54	88.0	2.11
89.86	2022-12-28 09:49:03	88.0	2.11
89.86	2022-12-28 09:49:12	88.05	2.06
89.86	2022-12-28 09:49:21	88.1	2.0
89.86	2022-12-28 09:49:30	88.15	1.94
89.86	2022-12-28 09:50:34	88.0	2.11
89.86	2022-12-28 09:50:43	88.0	2.11
89.86	2022-12-28 09:50:52	88.0	2.11
89.86	2022-12-28 09:51:02	88.0	2.11
89.86	2022-12-28 09:51:11	88.0	2.11
89.86	2022-12-28 09:51:21	88.0	2.11
89.86	2022-12-28 09:51:30	87.95	2.17
89.86	2022-12-28 09:51:39	87.95	2.17
89.86	2022-12-28 09:51:48	88.0	2.11
89.86	2022-12-28 09:51:58	88.0	2.11
89.86	2022-12-28 09:52:07	87.95	2.17
89.86	2022-12-28 09:52:16	88.0	2.11
89.86	2022-12-28 09:52:26	88.05	2.06
89.86	2022-12-28 09:52:35	88.1	2.0
89.86	2022-12-28 09:52:44	88.2	1.88
89.86	2022-12-28 09:52:54	88.15	1.94
89.86	2022-12-28 09:53:03	88.15	1.94
89.86	2022-12-28 09:53:12	88.1	2.0
89.86	2022-12-28 09:53:22	88.1	2.0
89.86	2022-12-28 09:53:31	88.15	1.94
89.86	2022-12-28 09:53:41	88.15	1.94
89.86	2022-12-28 09:53:50	88.15	1.94
89.86	2022-12-28 09:53:59	88.15	1.94
89.86	2022-12-28 09:54:09	88.15	1.94
89.86	2022-12-28 09:54:18	88.15	1.94
89.86	2022-12-28 09:54:27	88.1	2.0
89.86	2022-12-28 09:54:36	88.15	1.94
89.86	2022-12-28 09:54:46	88.15	1.94
89.86	2022-12-28 09:54:55	88.15	1.94
89.86	2022-12-28 09:55:05	88.2	1.88
89.86	2022-12-28 09:55:14	88.2	1.88
89.86	2022-12-28 09:55:23	88.2	1.88
89.86	2022-12-28 09:55:32	88.2	1.88
