87.97	2022-12-23 14:12:24	86.5	1.7
87.97	2022-12-23 14:12:33	86.55	1.64
87.97	2022-12-23 14:12:43	86.55	1.64
87.97	2022-12-23 14:12:52	86.5	1.7
87.97	2022-12-23 14:13:01	86.55	1.64
87.97	2022-12-23 14:13:11	86.5	1.7
87.97	2022-12-23 14:13:20	86.5	1.7
87.97	2022-12-23 14:13:29	86.55	1.64
87.97	2022-12-23 14:13:39	86.55	1.64
87.97	2022-12-23 14:13:48	86.5	1.7
87.97	2022-12-23 14:13:57	86.5	1.7
87.97	2022-12-23 14:14:07	86.5	1.7
87.97	2022-12-23 14:14:16	86.5	1.7
87.97	2022-12-23 14:14:25	86.5	1.7
87.97	2022-12-23 14:14:35	86.45	1.76
87.97	2022-12-23 14:14:44	86.45	1.76
87.97	2022-12-23 14:14:53	86.45	1.76
87.97	2022-12-23 14:15:03	86.45	1.76
87.97	2022-12-23 14:15:12	86.5	1.7
87.97	2022-12-23 14:15:21	86.45	1.76
87.97	2022-12-23 14:15:31	86.45	1.76
87.97	2022-12-23 14:15:40	86.4	1.82
87.97	2022-12-23 14:15:49	86.4	1.82
87.97	2022-12-23 14:15:59	86.5	1.7
87.97	2022-12-23 14:16:08	86.55	1.64
87.97	2022-12-23 14:16:17	86.5	1.7
87.97	2022-12-23 14:16:27	86.5	1.7
87.97	2022-12-23 14:16:36	86.55	1.64
87.97	2022-12-23 14:16:45	86.55	1.64
87.97	2022-12-23 14:16:55	86.5	1.7
87.97	2022-12-23 14:17:04	86.55	1.64
87.97	2022-12-23 14:17:13	86.55	1.64
87.97	2022-12-23 14:17:23	86.55	1.64
87.97	2022-12-23 14:17:32	86.55	1.64
87.97	2022-12-23 14:17:41	86.55	1.64
87.97	2022-12-23 14:17:51	86.5	1.7
87.97	2022-12-23 14:18:00	86.55	1.64
87.97	2022-12-23 14:18:09	86.5	1.7
87.97	2022-12-23 14:18:19	86.5	1.7
87.97	2022-12-23 14:18:28	86.5	1.7
87.97	2022-12-23 14:18:37	86.5	1.7
87.97	2022-12-23 14:18:47	86.55	1.64
87.97	2022-12-23 14:18:56	86.55	1.64
87.97	2022-12-23 14:19:05	86.55	1.64
87.97	2022-12-23 14:19:15	86.55	1.64
87.97	2022-12-23 14:19:24	86.5	1.7
87.97	2022-12-23 14:19:33	86.55	1.64
87.97	2022-12-23 14:19:43	86.65	1.52
87.97	2022-12-23 14:19:52	86.65	1.52
87.97	2022-12-23 14:20:01	86.55	1.64
87.97	2022-12-23 14:20:11	86.55	1.64
87.97	2022-12-23 14:20:20	86.5	1.7
87.97	2022-12-23 14:20:30	86.5	1.7
87.97	2022-12-23 14:20:39	86.5	1.7
87.97	2022-12-23 14:20:48	86.45	1.76
87.97	2022-12-23 14:20:57	86.5	1.7
87.97	2022-12-23 14:21:07	86.5	1.7
87.97	2022-12-23 14:21:16	86.5	1.7
87.97	2022-12-23 14:21:25	86.5	1.7
87.97	2022-12-23 14:21:35	86.45	1.76
87.97	2022-12-23 14:21:44	86.45	1.76
87.97	2022-12-23 14:21:54	86.5	1.7
87.97	2022-12-23 14:22:03	86.55	1.64
87.97	2022-12-23 14:22:12	86.55	1.64
87.97	2022-12-23 14:22:22	86.55	1.64
87.97	2022-12-23 14:22:31	86.55	1.64
87.97	2022-12-23 14:22:40	86.55	1.64
87.97	2022-12-23 14:22:50	86.55	1.64
87.97	2022-12-23 14:22:59	86.55	1.64
87.97	2022-12-23 14:23:08	86.55	1.64
87.97	2022-12-23 14:23:18	86.55	1.64
87.97	2022-12-23 14:23:27	86.55	1.64
87.97	2022-12-23 14:23:36	86.5	1.7
87.97	2022-12-23 14:23:46	86.5	1.7
87.97	2022-12-23 14:23:55	86.5	1.7
87.97	2022-12-23 14:24:04	86.5	1.7
87.97	2022-12-23 14:24:14	86.5	1.7
87.97	2022-12-23 14:24:23	86.45	1.76
87.97	2022-12-23 14:24:32	86.45	1.76
87.97	2022-12-23 14:24:42	86.45	1.76
87.97	2022-12-23 14:24:51	86.45	1.76
87.97	2022-12-23 14:25:00	86.45	1.76
87.97	2022-12-23 14:25:10	86.4	1.82
87.97	2022-12-23 14:25:19	86.4	1.82
87.97	2022-12-23 14:25:28	86.35	1.88
87.97	2022-12-23 14:25:38	86.35	1.88
87.97	2022-12-23 14:25:47	86.35	1.88
87.97	2022-12-23 14:25:56	86.45	1.76
87.97	2022-12-23 14:26:06	86.45	1.76
87.97	2022-12-23 14:26:15	86.45	1.76
87.97	2022-12-23 14:26:25	86.45	1.76
87.97	2022-12-23 14:26:34	86.4	1.82
87.97	2022-12-23 14:26:43	86.35	1.88
87.97	2022-12-23 14:26:53	86.35	1.88
87.97	2022-12-23 14:27:02	86.4	1.82
87.97	2022-12-23 14:27:11	86.4	1.82
87.97	2022-12-23 14:27:21	86.4	1.82
87.97	2022-12-23 14:27:30	86.4	1.82
87.97	2022-12-23 14:27:39	86.4	1.82
87.97	2022-12-23 14:27:49	86.4	1.82
87.97	2022-12-23 14:27:58	86.4	1.82
87.97	2022-12-23 14:28:07	86.35	1.88
87.97	2022-12-23 14:28:17	86.35	1.88
87.97	2022-12-23 14:28:26	86.4	1.82
87.97	2022-12-23 14:28:35	86.4	1.82
87.97	2022-12-23 14:28:45	86.45	1.76
87.97	2022-12-23 14:28:54	86.4	1.82
87.97	2022-12-23 14:29:03	86.45	1.76
87.97	2022-12-23 14:29:13	86.45	1.76
